114.527298,295.360077,50.405373
370.128479,265.96759,265.472748
226.816116,62.299141,256.727356
433.377594,380.270905,141.336227
105.002838,459.243683,105.932892
263.033508,383.934235,303.015656
313.619171,425.450409,375.337402
267.403564,195.829346,355.832611
396.895386,457.025391,253.421112
306.356598,121.220421,130.116577
75.859047,0.801541,56.118454
219.902786,327.619507,218.911972
41.947086,242.807983,398.786469
51.130508,269.566986,98.189522
31.033865,415.664062,2.812869
81.008095,134.040039,428.483185
505.948456,428.547058,493.652863
22.698639,217.972076,472.969696
416.211609,473.028473,283.014862
134.901215,138.33374,375.444794
331.876465,407.391724,297.565704
289.547577,18.279921,89.949425
216.858734,353.577667,98.836479
29.481495,371.580414,27.57325
313.865387,205.953812,85.725143
126.149323,48.033562,341.713989
320.565643,27.112482,197.679428
98.801201,285.831268,153.411102
455.996918,212.074127,265.768799
389.908081,297.62677,276.682861
85.968941,18.787828,394.539093
505.52829,281.950989,448.443726
477.880554,191.543625,509.254181
479.147614,471.972839,335.668823
190.208603,312.737213,413.921234
467.235992,384.41568,148.215607
342.514984,468.485657,428.545227
279.278687,114.345131,328.568176
83.772316,355.187927,474.636108
448.788757,164.75267,457.79245
360.766541,33.098564,208.087082
86.226662,154.081192,404.960144
426.303223,40.267879,381.558807
473.228882,28.775196,194.229507
252.322311,23.215799,108.053734
296.609161,20.062052,305.935822
176.466293,459.09845,286.463959
73.519455,268.475494,342.965637
99.82093,284.582031,293.149933
217.346878,9.739819,498.146698
312.713196,462.939728,34.833294
410.415405,344.604156,486.028717
118.98587,380.906494,84.700851
308.993286,47.04147,40.954128
196.514938,244.059219,265.867065
328.830109,176.451828,31.359188
473.537842,479.041779,273.113586
344.545746,255.005859,294.353241
369.808563,42.039661,137.755981
374.66983,414.539062,124.769379
496.916107,414.08078,426.729614
163.441116,196.346069,458.587402
28.583658,8.716105,143.352402
261.20166,219.513382,16.059536
510.747467,470.964844,386.357544
384.336792,188.527435,505.519501
478.38443,226.143066,388.310333
98.18647,232.650452,46.432175
96.087471,101.0569,35.72757
339.227448,233.918457,272.969147
345.908081,114.029533,157.015015
135.675507,161.770615,260.660797
308.212799,395.159851,244.246338
157.447952,357.901917,435.955536
122.66037,364.911743,352.966492
485.878662,78.278252,25.708145
22.972061,428.338409,363.252319
389.636261,176.185989,195.92627
62.900555,435.242676,500.029541
481.93573,369.009491,479.792084
377.379761,236.334106,418.806488
463.233398,82.298759,55.631111
22.803804,223.39241,151.760361
451.443024,299.26535,9.82539
446.499908,253.346405,95.691467
297.809509,307.383423,403.265747
29.259687,503.117249,369.425262
338.436157,463.575073,282.072418
299.870453,317.407654,120.192703
331.856964,96.692886,435.228577
399.750244,185.670685,139.594711
278.298218,135.041351,70.626846
269.695038,406.070282,78.897026
305.437714,78.362213,71.624886
494.919128,207.645416,109.85939
133.143509,240.268173,305.645935
154.288788,214.450287,324.133911
97.798843,451.592957,307.967102
156.649979,310.883606,193.576263
173.102951,10.980124,438.442871
192.029541,238.694397,112.048256
306.692261,53.551872,63.079861
138.402725,242.960602,76.939262
464.182465,345.522827,249.307053
454.852112,28.030622,387.73996
200.518784,511.799683,362.08139
427.572357,452.387939,308.264679
400.119812,350.480103,59.517899
256.534943,162.149551,458.847992
193.178802,10.811862,498.699493
208.590897,248.982971,233.39946
295.794983,193.862473,360.659119
396.641998,135.87709,379.187134
263.607056,354.988464,223.670425
28.945881,437.677155,208.84935
112.049103,277.835358,245.238953
37.421688,234.452805,214.720093
7.792076,400.858276,232.449249
186.522217,169.316223,149.596664
208.652039,344.028259,199.114975
31.914572,427.241547,335.920837
26.468075,462.31665,374.500977
477.858704,442.855591,205.620209
333.938965,82.775116,282.794586
206.137589,377.069366,33.896969
175.101105,307.448242,88.669716
330.039154,159.947495,425.112915
91.623978,223.07077,377.574829
268.696838,267.361908,194.066666
483.831421,391.06543,9.702924
314.72641,279.636719,347.306305
237.027313,235.891846,385.67868
352.493347,193.263245,66.724373
32.789978,120.50499,129.32132
413.723267,412.538879,254.614319
422.537476,138.666107,458.260925
423.567291,79.369423,198.359161
467.985962,51.091053,262.979126
213.240585,375.611053,39.07489
320.084229,2.383814,144.858047
223.50708,458.49057,447.029205
380.534515,489.228088,122.387001
477.063477,190.157639,455.645874
407.476898,449.348999,189.772766
7.019257,206.523087,464.249115
484.37207,458.585205,16.77574
72.796219,57.427429,50.509754
277.818756,54.271332,309.715759
352.22522,248.456299,223.152802
47.653816,391.599731,148.065582
207.640549,255.237839,213.219849
195.573593,503.363678,355.233215
176.06813,261.883545,98.417198
355.927124,216.269562,355.231903
411.537476,430.318024,234.479477
487.538116,479.597107,111.54821
109.353928,369.47348,294.798187
328.700226,84.583008,174.84935
110.016708,297.617279,0.770862
116.26947,319.928802,128.832779
352.291351,325.363251,471.062347
75.870087,261.503845,190.58638
367.291595,182.706818,469.972778
345.45578,75.611809,496.497498
476.636322,296.131592,375.250061
300.653473,202.539429,490.861328
421.696106,413.777588,506.08316
73.376228,382.848145,332.430939
39.550777,147.959579,55.220173
93.939613,66.935989,443.52713
358.276184,437.939026,132.796188
396.999817,194.762863,165.800522
286.274323,280.490936,221.868256
25.13126,49.031059,398.399628
357.802582,355.488159,369.668945
109.611389,201.610199,428.078156
325.010986,144.131378,71.072365
237.154327,272.795837,37.387745
144.735718,461.48175,320.286743
475.366425,13.266128,188.895584
229.101471,171.119949,273.509674
168.555252,376.239777,258.478729
31.48735,0.474699,483.789093
415.89917,237.078415,136.913803
16.290794,71.165352,29.726068
462.888763,275.821503,169.563049
131.338135,248.55864,122.413391
504.127747,196.800018,103.556725
0.047858,504.365662,420.638123
435.890381,236.071716,47.999172
95.247002,222.288315,150.607727
333.26123,144.884827,437.746033
17.279514,212.764359,344.56427
2.590168,353.23877,470.711304
3.088546,253.505661,387.198914
42.749702,31.021627,439.298126
255.926743,55.305187,264.940277
31.453667,304.491486,336.634399
222.540222,261.140564,492.410034
471.999908,402.914124,509.783142
400.380554,29.430088,87.782303
461.754974,365.523865,453.90799
371.999786,294.348022,285.21225
364.63028,359.856079,460.689697
153.385468,73.037346,66.700699
412.875641,410.032501,308.378876
272.39209,91.203239,21.15052
341.647766,88.663025,194.701202
259.754944,192.611923,68.87365
100.434784,379.77005,41.92424
422.86795,143.345367,426.646423
474.570374,110.806519,328.921875
146.049927,392.849426,44.474827
45.226082,356.933899,364.740753
389.943573,345.136383,72.672012
7.21515,84.920464,265.753357
263.713654,249.036743,160.702377
65.84095,152.339294,474.280762
106.579987,88.685005,37.274456
194.440903,437.432037,276.378937
312.883972,64.362923,119.643555
484.801605,233.919144,301.888824
394.661255,288.744446,268.269287
230.448837,354.35257,73.949562
377.143524,473.773743,339.556641
202.902588,473.519104,196.409027
494.285217,210.362457,232.700562
347.983795,75.041641,237.809464
341.106995,80.105812,211.196106
454.727142,112.914894,276.372406
22.13702,105.358116,331.465698
337.817444,179.486908,32.371975
4.589141,308.422424,403.25238
316.895111,154.905746,372.598816
252.586105,473.165283,91.261009
480.521698,341.24115,177.247604
327.209351,326.750519,337.731018
340.377411,86.461761,120.815628
214.543884,342.831665,367.040619
30.093988,168.542206,510.743317
43.279255,234.131866,178.84848
122.601044,211.455826,391.110168
329.656464,161.48793,128.182465
423.489319,304.799042,283.873505
229.077301,179.70488,151.20256
69.467239,116.212975,265.083588
60.335278,357.21109,162.431763
382.20813,102.353935,109.650139
191.799698,310.999512,85.143669
437.929016,6.392759,126.905937
154.161697,289.942932,375.038788
211.407043,28.160265,95.081444
358.574707,462.489197,157.221588
342.50946,164.209595,418.818909
39.841492,370.627655,373.52417
403.835388,491.754791,100.128654
250.189606,326.069672,431.458405
157.79982,139.850098,121.025711
232.886581,459.687225,402.182312
121.568398,444.590637,72.61232
9.932737,43.635666,429.017792
243.986145,81.812355,111.238327
311.223358,16.24003,284.474243
296.111176,190.289963,492.051361
206.833939,409.472046,478.0336
432.56662,12.182094,487.253082
151.371246,175.528763,240.28186
37.909763,300.931,275.719299
56.60638,28.762274,178.996933
243.205292,128.786331,277.194031
180.926559,84.38282,4.853892
422.241028,302.570435,53.312931
265.771637,6.510499,325.843506
83.899567,122.106812,192.223053
359.490753,421.74762,365.333923
249.542175,98.954964,71.560722
86.237228,431.05954,402.507019
60.099621,21.726933,60.509499
38.250595,29.03507,101.528915
38.871433,235.748322,230.559891
239.375092,308.432343,474.262909
157.161896,197.886353,421.64389
299.833984,484.801392,349.26236
227.068314,22.643888,240.487946
170.648087,181.32901,14.988109
481.468933,483.162018,102.0952
507.72525,141.446564,211.482742
156.046188,503.052734,17.810167
305.035278,468.8078,375.443939
221.953964,58.838451,199.899902
220.195694,474.666168,106.149162
0.083313,425.30957,174.046249
227.871964,322.255188,488.129669
354.262756,62.927517,222.372559
336.904877,371.55481,255.456207
31.848301,94.449852,458.49765
135.223679,145.55307,62.370537
44.237972,384.371246,409.059143
375.888336,411.397888,276.540497
208.645157,473.228088,438.236511
262.444397,227.399994,472.019623
448.551239,429.390198,146.114548
372.868469,22.130545,3.4966
315.657196,163.561325,474.946106
352.954712,82.229088,371.139465
144.767136,53.002037,18.509859
196.365097,395.357483,341.800018
81.094574,101.341133,83.123291
467.81424,464.366058,283.310242
18.595098,121.045761,427.966522
46.480057,230.290192,148.877197
436.890564,77.886124,486.494995
72.422958,67.138054,479.242981
93.577736,181.282547,89.057838
9.129681,10.564258,311.899597
429.090637,473.557709,428.133209
390.78775,421.254852,61.585827
88.378189,48.016739,112.011543
260.728058,503.80838,198.355637
229.571655,356.498932,309.941986
358.948639,385.679016,97.484093
354.651581,43.317997,234.512726
290.868805,143.149719,367.974365
397.04599,274.764038,467.940002
489.183624,249.227646,216.158798
147.638916,115.803749,42.597527
358.778625,152.395706,200.983521
46.176422,47.786167,168.960403
507.452637,279.427551,332.817413
142.9814,428.86853,76.798752
62.748653,91.977196,380.320862
428.994263,478.905853,79.741119
369.65802,13.868723,374.600159
17.814415,293.481171,461.325714
324.532623,160.612518,18.843918
176.172958,131.490402,427.319214
380.162079,183.269547,251.895477
5.528408,409.048737,460.312653
371.371857,290.737305,284.560791
343.335449,370.247162,283.388306
49.629284,228.423172,472.187317
